start_preprocess,e_preprocess,end_preprocess,start_infer,e_infer,end_infer,start_postprocess,e_postprocess,end_postprocess,execution_time,cycle_time,frame_rate
595417.44,10.16,595427.60,595427.60,524.65,595952.25,595952.25,0.01,595952.25,534.82,534.32,1.87
595952.26,10.13,595962.39,595962.39,524.45,596486.84,596486.84,0.01,596486.85,534.59,534.82,1.87
596486.85,10.22,596497.08,596497.08,524.49,597021.57,597021.57,0.01,597021.58,534.72,534.60,1.87
597021.58,10.16,597031.74,597031.74,524.29,597556.04,597556.04,0.01,597556.04,534.46,534.73,1.87
597556.05,10.17,597566.22,597566.22,524.42,598090.63,598090.63,0.01,598090.64,534.59,534.47,1.87
598090.64,10.28,598100.92,598100.92,524.32,598625.24,598625.24,0.01,598625.25,534.61,534.60,1.87
598625.26,10.20,598635.46,598635.46,523.95,599159.41,599159.41,0.01,599159.41,534.16,534.61,1.87
599159.42,10.19,599169.61,599169.63,524.54,599694.16,599694.16,0.01,599694.17,534.75,534.16,1.87
599694.18,10.25,599704.43,599704.43,524.05,600228.47,600228.47,0.01,600228.48,534.30,534.76,1.87
600228.49,10.21,600238.69,600238.69,524.55,600763.24,600763.24,0.01,600763.25,534.77,534.31,1.87
600763.26,10.22,600773.48,600773.48,525.27,601298.75,601298.75,0.01,601298.76,535.50,534.77,1.87
601298.76,10.23,601308.99,601308.99,524.48,601833.47,601833.47,0.01,601833.47,534.71,535.51,1.87
601833.48,10.20,601843.68,601843.68,524.23,602367.91,602367.91,0.01,602367.92,534.44,534.72,1.87
602367.92,10.19,602378.12,602378.12,524.37,602902.49,602902.49,0.01,602902.49,534.57,534.44,1.87
602902.50,10.27,602912.77,602912.77,523.79,603436.56,603436.56,0.01,603436.56,534.06,534.57,1.87
603436.57,10.19,603446.76,603446.76,524.58,603971.34,603971.34,0.01,603971.35,534.78,534.07,1.87
603971.36,10.24,603981.60,603981.60,524.98,604506.58,604506.58,0.01,604506.58,535.23,534.79,1.87
604506.59,10.16,604516.75,604516.75,524.70,605041.45,605041.45,0.01,605041.45,534.86,535.23,1.87
605041.46,10.21,605051.67,605051.67,524.29,605575.95,605575.95,0.01,605575.96,534.50,534.87,1.87
605575.97,10.19,605586.16,605586.16,524.04,606110.19,606110.19,0.01,606110.20,534.23,534.51,1.87
606110.20,10.17,606120.37,606120.37,524.73,606645.10,606645.10,0.01,606645.11,534.91,534.24,1.87
606645.12,10.15,606655.26,606655.26,524.12,607179.38,607179.38,0.01,607179.39,534.27,534.91,1.87
607179.39,10.23,607189.62,607189.62,524.17,607713.80,607713.80,0.01,607713.80,534.41,534.28,1.87
607713.81,10.15,607723.96,607723.96,524.51,608248.47,608248.47,0.01,608248.47,534.66,534.41,1.87
608248.48,10.16,608258.64,608258.64,524.36,608783.00,608783.00,0.01,608783.01,534.53,534.67,1.87
608783.01,10.14,608793.15,608793.15,524.59,609317.74,609317.75,0.01,609317.75,534.74,534.54,1.87
609317.76,10.19,609327.95,609327.95,524.28,609852.23,609852.23,0.01,609852.24,534.48,534.74,1.87
609852.24,10.16,609862.40,609862.40,525.10,610387.50,610387.50,0.01,610387.51,535.26,534.49,1.87
610387.51,10.19,610397.71,610397.71,524.49,610922.20,610922.20,0.01,610922.21,534.70,535.27,1.87
610922.22,10.19,610932.40,610932.40,524.32,611456.72,611456.72,0.01,611456.73,534.51,534.70,1.87
611456.73,10.19,611466.92,611466.92,524.37,611991.30,611991.30,0.01,611991.30,534.57,534.52,1.87
611991.31,10.22,612001.53,612001.53,524.30,612525.83,612525.83,0.01,612525.84,534.53,534.58,1.87
612525.84,10.25,612536.09,612536.09,524.73,613060.83,613060.83,0.01,613060.83,534.99,534.53,1.87
613060.84,10.16,613070.99,613070.99,524.34,613595.34,613595.34,0.01,613595.34,534.51,534.99,1.87
613595.35,10.22,613605.56,613605.56,524.50,614130.06,614130.06,0.01,614130.07,534.72,534.51,1.87
614130.07,10.17,614140.25,614140.25,524.35,614664.60,614664.60,0.01,614664.60,534.53,534.73,1.87
614664.61,10.15,614674.76,614674.76,524.28,615199.04,615199.04,0.01,615199.04,534.44,534.53,1.87
615199.05,10.18,615209.22,615209.22,524.61,615733.84,615733.84,0.01,615733.85,534.80,534.44,1.87
615733.85,10.17,615744.02,615744.02,524.37,616268.39,616268.39,0.01,616268.40,534.55,534.80,1.87
616268.40,10.16,616278.57,616278.57,524.70,616803.27,616803.27,0.01,616803.28,534.88,534.55,1.87
616803.28,10.25,616813.53,616813.53,524.20,617337.73,617337.73,0.01,617337.73,534.45,534.88,1.87
617337.74,10.16,617347.90,617347.90,524.34,617872.24,617872.24,0.01,617872.25,534.51,534.46,1.87
617872.25,10.17,617882.43,617882.43,524.38,618406.81,618406.81,0.01,618406.81,534.56,534.51,1.87
618406.82,10.20,618417.02,618417.02,524.55,618941.58,618941.58,0.01,618941.58,534.76,534.57,1.87
618941.59,10.18,618951.76,618951.76,524.38,619476.14,619476.14,0.01,619476.15,534.56,534.77,1.87
619476.16,10.18,619486.34,619486.34,524.44,620010.78,620010.78,0.01,620010.79,534.63,534.57,1.87
620010.79,10.17,620020.97,620020.97,524.40,620545.37,620545.37,0.01,620545.37,534.58,534.64,1.87
620545.38,10.14,620555.52,620555.52,524.45,621079.97,621079.97,0.01,621079.97,534.60,534.58,1.87
621079.98,10.17,621090.15,621090.15,523.97,621614.11,621614.11,0.01,621614.12,534.14,534.60,1.87
621614.13,10.27,621624.40,621624.40,523.91,622148.31,622148.31,0.01,622148.32,534.19,534.15,1.87
622148.32,10.19,622158.51,622158.51,524.30,622682.81,622682.81,0.01,622682.81,534.49,534.19,1.87
622682.82,10.22,622693.04,622693.04,523.90,623216.93,623216.93,0.01,623216.94,534.12,534.50,1.87
623216.95,10.17,623227.12,623227.12,524.40,623751.52,623751.52,0.01,623751.52,534.58,534.13,1.87
623751.53,10.23,623761.76,623761.76,523.91,624285.67,624285.67,0.01,624285.67,534.15,534.58,1.87
624285.68,10.14,624295.82,624295.82,524.74,624820.56,624820.56,0.01,624820.57,534.89,534.15,1.87
624820.57,10.18,624830.75,624830.75,524.53,625355.28,625355.28,0.01,625355.29,534.72,534.89,1.87
625355.29,10.26,625365.55,625365.55,524.08,625889.63,625889.63,0.01,625889.64,534.35,534.72,1.87
625889.64,10.16,625899.80,625899.80,524.45,626424.26,626424.26,0.01,626424.26,534.62,534.35,1.87
626424.27,10.19,626434.46,626434.46,524.55,626959.01,626959.01,0.01,626959.02,534.75,534.63,1.87
626959.02,10.18,626969.20,626969.20,524.47,627493.67,627493.67,0.01,627493.68,534.66,534.75,1.87
627493.68,10.17,627503.85,627503.85,523.95,628027.80,628027.80,0.01,628027.81,534.12,534.66,1.87
628027.81,10.15,628037.96,628037.96,524.46,628562.42,628562.42,0.01,628562.42,534.61,534.13,1.87
628562.43,10.18,628572.61,628572.61,524.35,629096.95,629096.95,0.01,629096.96,534.53,534.61,1.87
629096.96,10.17,629107.14,629107.14,524.21,629631.35,629631.35,0.01,629631.35,534.39,534.54,1.87
629631.36,10.16,629641.52,629641.52,524.11,630165.63,630165.63,0.01,630165.64,534.28,534.39,1.87
630165.64,10.17,630175.81,630175.81,524.33,630700.14,630700.14,0.01,630700.15,534.50,534.28,1.87
630700.15,10.17,630710.32,630710.32,524.39,631234.71,631234.71,0.01,631234.72,534.57,534.51,1.87
631234.72,10.22,631244.94,631244.94,524.05,631768.99,631768.99,0.01,631768.99,534.27,534.57,1.87
631769.00,10.38,631779.38,631779.38,524.84,632304.22,632304.22,0.01,632304.23,535.23,534.28,1.87
632304.24,10.16,632314.40,632314.40,524.75,632839.14,632839.15,0.01,632839.15,534.91,535.24,1.87
632839.16,10.21,632849.37,632849.37,524.07,633373.43,633373.43,0.01,633373.44,534.28,534.92,1.87
633373.45,10.21,633383.65,633383.65,524.53,633908.18,633908.18,0.01,633908.19,534.74,534.29,1.87
633908.19,10.16,633918.35,633918.35,524.27,634442.62,634442.62,0.01,634442.63,534.43,534.75,1.87
634442.63,10.25,634452.88,634452.88,524.46,634977.34,634977.34,0.01,634977.35,534.71,534.44,1.87
634977.35,10.16,634987.51,634987.51,524.21,635511.71,635511.71,0.01,635511.72,534.37,534.72,1.87
635511.72,10.17,635521.89,635521.89,523.90,636045.80,636045.80,0.01,636045.80,534.08,534.37,1.87
636045.81,10.19,636056.00,636056.00,524.18,636580.18,636580.18,0.01,636580.18,534.37,534.08,1.87
636580.19,10.17,636590.36,636590.36,524.43,637114.79,637114.79,0.01,637114.79,534.61,534.38,1.87
637114.80,10.16,637124.96,637124.96,524.31,637649.27,637649.27,0.01,637649.28,534.48,534.61,1.87
637649.29,10.19,637659.47,637659.47,524.79,638184.26,638184.26,0.01,638184.27,534.98,534.49,1.87
638184.28,10.15,638194.43,638194.43,524.31,638718.73,638718.73,0.01,638718.74,534.46,534.99,1.87
638718.74,10.18,638728.93,638728.93,524.89,639253.81,639253.81,0.01,639253.82,535.08,534.47,1.87
639253.83,10.27,639264.09,639264.09,524.25,639788.34,639788.34,0.01,639788.35,534.52,535.08,1.87
639788.35,10.17,639798.52,639798.52,524.39,640322.91,640322.91,0.01,640322.92,534.57,534.53,1.87
640322.93,10.19,640333.12,640333.12,524.31,640857.43,640857.43,0.01,640857.44,534.51,534.57,1.87
640857.44,10.24,640867.68,640867.68,524.24,641391.93,641391.93,0.01,641391.93,534.49,534.52,1.87
641391.94,10.24,641402.18,641402.18,524.46,641926.64,641926.64,0.01,641926.65,534.71,534.50,1.87
641926.65,10.22,641936.87,641936.87,524.44,642461.31,642461.31,0.01,642461.32,534.67,534.71,1.87
642461.32,10.18,642471.50,642471.50,523.99,642995.48,642995.48,0.01,642995.49,534.17,534.67,1.87
642995.50,10.22,643005.72,643005.72,524.24,643529.96,643529.96,0.01,643529.96,534.47,534.17,1.87
643529.97,10.22,643540.19,643540.19,524.12,644064.32,644064.32,0.01,644064.32,534.36,534.47,1.87
644064.33,10.12,644074.45,644074.45,524.54,644598.99,644598.99,0.01,644598.99,534.67,534.36,1.87
644599.00,10.20,644609.20,644609.20,524.64,645133.84,645133.84,0.01,645133.85,534.85,534.67,1.87
645133.85,10.20,645144.05,645144.05,524.57,645668.62,645668.62,0.01,645668.63,534.78,534.85,1.87
645668.63,10.19,645678.82,645678.82,524.44,646203.26,646203.26,0.01,646203.26,534.63,534.78,1.87
646203.27,10.21,646213.48,646213.48,524.23,646737.71,646737.71,0.01,646737.71,534.44,534.63,1.87
646737.72,10.18,646747.90,646747.90,524.41,647272.30,647272.30,0.01,647272.31,534.59,534.45,1.87
647272.32,10.21,647282.53,647282.53,524.59,647807.12,647807.12,0.01,647807.12,534.81,534.60,1.87
647807.13,10.23,647817.35,647817.35,524.43,648341.79,648341.79,0.01,648341.79,534.66,534.81,1.87
648341.80,10.15,648351.95,648351.95,524.30,648876.25,648876.25,0.01,648876.26,534.46,534.67,1.87
648876.26,10.19,648886.45,648886.45,524.86,649411.31,649411.31,0.01,649411.32,535.05,534.47,1.87
649411.32,10.24,649421.56,649421.56,523.96,649945.52,649945.52,0.01,649945.53,534.20,535.06,1.87
649945.53,10.19,649955.72,649955.72,524.55,650480.27,650480.27,0.01,650480.28,534.74,534.21,1.87
650480.28,10.14,650490.42,650490.42,513.48,651003.89,651003.89,0.01,651003.90,523.62,534.75,1.87
651003.90,10.00,651013.91,651013.91,512.01,651525.92,651525.92,0.01,651525.92,522.02,523.62,1.91
651525.93,10.21,651536.14,651536.14,524.11,652060.24,652060.24,0.01,652060.25,534.32,522.03,1.92
652060.26,10.23,652070.48,652070.48,524.67,652595.16,652595.16,0.01,652595.16,534.91,534.33,1.87
652595.17,10.18,652605.35,652605.35,524.34,653129.69,653129.69,0.01,653129.70,534.53,534.91,1.87
653129.70,10.22,653139.92,653139.92,524.48,653664.39,653664.39,0.01,653664.40,534.70,534.53,1.87
653664.41,10.15,653674.55,653674.55,524.47,654199.02,654199.02,0.01,654199.03,534.62,534.71,1.87
654199.03,10.24,654209.28,654209.28,524.21,654733.49,654733.49,0.01,654733.49,534.46,534.63,1.87
654733.50,10.23,654743.73,654743.73,524.24,655267.97,655267.97,0.01,655267.98,534.48,534.47,1.87
655267.98,10.18,655278.16,655278.16,524.49,655802.65,655802.65,0.01,655802.66,534.68,534.48,1.87
655802.67,10.27,655812.93,655812.93,524.46,656337.40,656337.40,0.01,656337.41,534.74,534.68,1.87
656337.41,10.25,656347.66,656347.66,524.38,656872.04,656872.04,0.01,656872.05,534.64,534.74,1.87
656872.05,10.24,656882.29,656882.29,524.59,657406.88,657406.88,0.01,657406.88,534.83,534.64,1.87
657406.89,10.22,657417.10,657417.10,524.99,657942.09,657942.09,0.01,657942.10,535.21,534.83,1.87
657942.10,10.28,657952.39,657952.39,524.25,658476.64,658476.64,0.01,658476.64,534.54,535.22,1.87
658476.65,10.16,658486.81,658486.81,524.73,659011.53,659011.53,0.01,659011.54,534.89,534.54,1.87
659011.54,10.19,659021.74,659021.74,524.45,659546.18,659546.18,0.01,659546.19,534.65,534.90,1.87
659546.20,10.17,659556.37,659556.37,523.94,660080.30,660080.30,0.01,660080.31,534.11,534.65,1.87
660080.31,10.20,660090.51,660090.51,524.64,660615.15,660615.15,0.01,660615.16,534.85,534.12,1.87
660615.16,10.24,660625.40,660625.40,524.58,661149.98,661149.98,0.01,661149.98,534.82,534.85,1.87
661149.99,10.24,661160.23,661160.23,523.88,661684.11,661684.11,0.01,661684.11,534.13,534.82,1.87
661684.12,10.14,661694.26,661694.26,524.49,662218.75,662218.75,0.01,662218.75,534.64,534.13,1.87
662218.76,10.19,662228.95,662228.95,524.53,662753.48,662753.48,0.01,662753.49,534.73,534.64,1.87
662753.49,10.18,662763.67,662763.67,524.25,663287.92,663287.92,0.01,663287.93,534.44,534.73,1.87
663287.93,10.18,663298.11,663298.11,524.51,663822.62,663822.62,0.01,663822.63,534.69,534.44,1.87
663822.63,10.24,663832.88,663832.88,524.44,664357.32,664357.32,0.01,664357.33,534.69,534.70,1.87
664357.33,10.19,664367.52,664367.52,524.71,664892.23,664892.23,0.01,664892.23,534.90,534.70,1.87
664892.24,10.16,664902.39,664902.39,524.67,665427.07,665427.07,0.01,665427.07,534.83,534.91,1.87
665427.08,10.21,665437.29,665437.29,524.54,665961.83,665961.83,0.01,665961.83,534.76,534.84,1.87
665961.84,10.28,665972.11,665972.11,524.03,666496.14,666496.14,0.01,666496.15,534.31,534.76,1.87
666496.15,10.21,666506.37,666506.37,524.37,667030.74,667030.74,0.01,667030.75,534.59,534.32,1.87
667030.75,10.21,667040.97,667040.97,524.34,667565.31,667565.31,0.01,667565.32,534.56,534.60,1.87
667565.32,10.18,667575.50,667575.50,524.49,668099.99,668099.99,0.01,668100.00,534.67,534.57,1.87
668100.01,10.24,668110.25,668110.25,524.04,668634.29,668634.29,0.01,668634.29,534.28,534.69,1.87
668634.30,10.25,668644.55,668644.55,524.53,669169.07,669169.07,0.01,669169.08,534.78,534.29,1.87
669169.09,10.22,669179.31,669179.31,524.83,669704.14,669704.14,0.01,669704.15,535.06,534.79,1.87
669704.15,10.12,669714.27,669714.27,524.23,670238.50,670238.50,0.01,670238.50,534.35,535.07,1.87
670238.51,10.28,670248.79,670248.79,524.04,670772.83,670772.83,0.01,670772.84,534.33,534.35,1.87
670772.84,10.17,670783.01,670783.01,524.23,671307.24,671307.24,0.01,671307.25,534.41,534.34,1.87
671307.25,10.23,671317.48,671317.48,524.16,671841.64,671841.64,0.01,671841.65,534.39,534.41,1.87
671841.65,10.18,671851.84,671851.84,524.18,672376.02,672376.02,0.01,672376.03,534.37,534.40,1.87
672376.03,10.18,672386.21,672386.21,524.43,672910.65,672910.65,0.01,672910.65,534.62,534.38,1.87
672910.66,10.20,672920.86,672920.86,524.30,673445.16,673445.16,0.01,673445.17,534.51,534.63,1.87
673445.17,10.20,673455.37,673455.37,524.75,673980.12,673980.12,0.01,673980.13,534.96,534.51,1.87
673980.13,10.17,673990.30,673990.30,524.79,674515.09,674515.09,0.01,674515.10,534.96,534.96,1.87
674515.10,10.26,674525.36,674525.36,524.60,675049.96,675049.96,0.01,675049.96,534.86,534.97,1.87
675049.97,10.18,675060.15,675060.15,524.48,675584.63,675584.63,0.01,675584.64,534.67,534.87,1.87
675584.65,10.24,675594.88,675594.88,524.30,676119.18,676119.18,0.01,676119.19,534.54,534.67,1.87
676119.20,10.21,676129.40,676129.40,523.87,676653.27,676653.27,0.01,676653.28,534.08,534.55,1.87
676653.28,10.27,676663.55,676663.55,524.04,677187.60,677187.60,0.01,677187.60,534.32,534.09,1.87
677187.61,10.18,677197.79,677197.79,524.47,677722.26,677722.26,0.01,677722.26,534.66,534.32,1.87
677722.27,10.22,677732.49,677732.49,525.00,678257.49,678257.49,0.01,678257.49,535.22,534.66,1.87
678257.50,10.16,678267.66,678267.66,524.68,678792.34,678792.34,0.01,678792.34,534.85,535.23,1.87
678792.35,10.21,678802.56,678802.56,524.56,679327.13,679327.13,0.01,679327.13,534.78,534.85,1.87
679327.14,10.22,679337.36,679337.36,524.57,679861.93,679861.93,0.01,679861.94,534.80,534.79,1.87
679861.94,10.17,679872.11,679872.11,524.14,680396.25,680396.25,0.01,680396.26,534.32,534.80,1.87
680396.26,10.16,680406.42,680406.42,524.52,680930.94,680930.94,0.01,680930.95,534.68,534.32,1.87
680930.95,10.20,680941.15,680941.15,524.51,681465.66,681465.66,0.01,681465.67,534.71,534.69,1.87
681465.67,10.18,681475.85,681475.85,524.23,682000.08,682000.08,0.01,682000.08,534.41,534.72,1.87
682000.09,10.22,682010.31,682010.31,524.43,682534.74,682534.74,0.01,682534.75,534.66,534.41,1.87
682534.75,10.21,682544.96,682544.96,524.60,683069.56,683069.56,0.01,683069.57,534.82,534.67,1.87
683069.57,10.22,683079.80,683079.80,524.29,683604.09,683604.09,0.01,683604.09,534.52,534.82,1.87
683604.10,10.15,683614.24,683614.24,524.30,684138.54,684138.54,0.01,684138.55,534.46,534.52,1.87
684138.56,10.16,684148.72,684148.72,524.06,684672.78,684672.78,0.01,684672.78,534.23,534.46,1.87
684672.79,10.15,684682.94,684682.94,524.53,685207.47,685207.47,0.01,685207.48,534.68,534.23,1.87
685207.48,10.21,685217.70,685217.70,524.01,685741.70,685741.70,0.01,685741.71,534.23,534.69,1.87
685741.71,10.21,685751.92,685751.92,524.79,686276.71,686276.71,0.01,686276.72,535.00,534.23,1.87
686276.72,10.17,686286.89,686286.90,524.51,686811.40,686811.40,0.01,686811.41,534.69,535.01,1.87
686811.41,10.24,686821.65,686821.65,524.19,687345.84,687345.84,0.01,687345.85,534.43,534.69,1.87
687345.85,10.20,687356.05,687356.05,524.51,687880.55,687880.55,0.01,687880.56,534.71,534.44,1.87
687880.57,10.19,687890.76,687890.76,524.70,688415.46,688415.46,0.01,688415.47,534.90,534.71,1.87
688415.47,10.22,688425.70,688425.70,524.13,688949.83,688949.83,0.01,688949.83,534.36,534.90,1.87
688949.84,10.18,688960.02,688960.02,524.51,689484.53,689484.53,0.01,689484.53,534.70,534.37,1.87
689484.54,10.18,689494.73,689494.73,524.45,690019.17,690019.17,0.01,690019.18,534.64,534.70,1.87
690019.18,10.19,690029.37,690029.37,524.59,690553.96,690553.96,0.01,690553.97,534.78,534.64,1.87
690553.97,10.24,690564.22,690564.22,524.06,691088.28,691088.28,0.01,691088.28,534.31,534.79,1.87
691088.29,10.21,691098.50,691098.50,524.56,691623.06,691623.06,0.01,691623.07,534.78,534.32,1.87
691623.08,10.20,691633.28,691633.28,524.40,692157.67,692157.67,0.01,692157.68,534.60,534.79,1.87
692157.69,10.26,692167.94,692167.94,524.49,692692.43,692692.43,0.01,692692.44,534.75,534.61,1.87
692692.44,10.17,692702.61,692702.61,524.82,693227.43,693227.43,0.01,693227.43,534.99,534.76,1.87
693227.44,10.21,693237.65,693237.65,524.07,693761.71,693761.71,0.01,693761.72,534.28,535.00,1.87
693761.72,10.19,693771.92,693771.92,524.68,694296.60,694296.60,0.01,694296.61,534.88,534.28,1.87
694296.61,10.16,694306.78,694306.78,524.97,694831.75,694831.75,0.01,694831.75,535.14,534.89,1.87
694831.76,10.21,694841.97,694841.97,524.44,695366.41,695366.41,0.01,695366.42,534.66,535.15,1.87
695366.42,10.18,695376.60,695376.60,524.19,695900.79,695900.80,0.01,695900.80,534.38,534.66,1.87
695900.81,10.21,695911.02,695911.02,524.79,696435.81,696435.81,0.01,696435.82,535.01,534.39,1.87
696435.82,10.21,696446.03,696446.03,524.65,696970.68,696970.68,0.01,696970.68,534.86,535.02,1.87
696970.69,10.16,696980.85,696980.85,524.37,697505.22,697505.22,0.01,697505.22,534.54,534.87,1.87
697505.23,10.26,697515.49,697515.49,524.15,698039.65,698039.65,0.01,698039.65,534.42,534.54,1.87
698039.66,10.13,698049.79,698049.79,524.92,698574.71,698574.71,0.01,698574.71,535.06,534.43,1.87
698574.72,10.23,698584.95,698584.95,524.69,699109.64,699109.64,0.01,699109.65,534.93,535.06,1.87
699109.65,10.19,699119.85,699119.85,524.51,699644.36,699644.36,0.01,699644.36,534.71,534.93,1.87
699644.37,10.17,699654.54,699654.54,524.37,700178.91,700178.91,0.01,700178.92,534.55,534.72,1.87
700178.92,10.21,700189.14,700189.14,524.43,700713.57,700713.57,0.01,700713.58,534.65,534.55,1.87
700713.58,10.17,700723.76,700723.76,524.42,701248.18,701248.18,0.01,701248.18,534.60,534.66,1.87
701248.19,10.17,701258.36,701258.36,524.36,701782.72,701782.72,0.01,701782.73,534.54,534.61,1.87
701782.73,10.18,701792.91,701792.91,524.72,702317.63,702317.63,0.01,702317.64,534.91,534.54,1.87
702317.65,10.19,702327.83,702327.83,524.53,702852.36,702852.36,0.01,702852.37,534.72,534.91,1.87
702852.37,10.18,702862.55,702862.55,524.77,703387.33,703387.33,0.01,703387.33,534.96,534.73,1.87
703387.34,10.18,703397.51,703397.51,525.15,703922.66,703922.66,0.01,703922.67,535.33,534.96,1.87
703922.67,10.23,703932.90,703932.90,524.46,704457.36,704457.36,0.01,704457.37,534.69,535.34,1.87
704457.37,10.28,704467.65,704467.65,524.13,704991.78,704991.78,0.01,704991.79,534.41,534.70,1.87
704991.79,10.21,705002.00,705002.00,524.50,705526.51,705526.51,0.01,705526.51,534.72,534.42,1.87
705526.52,10.17,705536.69,705536.69,524.50,706061.19,706061.19,0.01,706061.20,534.68,534.73,1.87
706061.20,10.13,706071.33,706071.33,524.31,706595.65,706595.65,0.01,706595.65,534.45,534.69,1.87
706595.66,10.16,706605.82,706605.82,523.92,707129.74,707129.74,0.01,707129.75,534.09,534.46,1.87
707129.75,10.20,707139.95,707139.95,523.92,707663.87,707663.87,0.01,707663.88,534.13,534.09,1.87
707663.88,10.24,707674.12,707674.12,524.36,708198.48,708198.48,0.01,708198.49,534.60,534.13,1.87
708198.49,10.21,708208.70,708208.70,524.43,708733.13,708733.13,0.01,708733.13,534.64,534.61,1.87
708733.14,10.20,708743.34,708743.34,525.04,709268.38,709268.38,0.01,709268.39,535.25,534.65,1.87
709268.40,10.17,709278.57,709278.57,524.62,709803.18,709803.18,0.01,709803.19,534.79,535.26,1.87
709803.20,10.22,709813.42,709813.42,524.33,710337.75,710337.75,0.01,710337.75,534.56,534.80,1.87
710337.76,10.16,710347.92,710347.92,519.03,710866.95,710866.95,0.01,710866.95,529.19,534.56,1.87
710866.96,9.93,710876.89,710876.89,509.12,711386.01,711386.01,0.01,711386.01,519.06,529.20,1.89
711386.02,10.18,711396.20,711396.20,523.79,711919.98,711919.98,0.01,711919.99,533.97,519.06,1.93
711919.99,10.21,711930.20,711930.20,524.33,712454.53,712454.53,0.01,712454.54,534.55,533.97,1.87
712454.54,10.25,712464.79,712464.79,524.39,712989.18,712989.18,0.01,712989.18,534.64,534.55,1.87
712989.19,10.18,712999.36,712999.36,524.23,713523.59,713523.59,0.01,713523.60,534.41,534.65,1.87
713523.60,10.16,713533.76,713533.76,524.84,714058.60,714058.60,0.01,714058.60,535.00,534.41,1.87
714058.61,10.17,714068.78,714068.78,524.45,714593.23,714593.23,0.01,714593.23,534.63,535.01,1.87
714593.24,10.18,714603.42,714603.42,524.21,715127.63,715127.63,0.01,715127.64,534.40,534.63,1.87
715127.65,10.18,715137.82,715137.82,524.16,715661.98,715661.98,0.01,715661.99,534.35,534.41,1.87
715662.00,10.19,715672.18,715672.18,524.04,716196.22,716196.22,0.01,716196.23,534.23,534.35,1.87
716196.23,10.23,716206.46,716206.46,524.17,716730.63,716730.63,0.01,716730.64,534.41,534.24,1.87
716730.65,10.26,716740.91,716740.91,524.46,717265.36,717265.36,0.01,717265.37,534.72,534.41,1.87
717265.38,10.18,717275.55,717275.55,524.02,717799.57,717799.57,0.01,717799.58,534.21,534.73,1.87
717799.59,10.17,717809.76,717809.76,524.53,718334.28,718334.28,0.01,718334.29,534.70,534.21,1.87
718334.29,10.19,718344.49,718344.49,524.57,718869.06,718869.06,0.01,718869.07,534.77,534.71,1.87
718869.07,10.16,718879.23,718879.23,524.55,719403.78,719403.78,0.01,719403.78,534.71,534.78,1.87
719403.79,10.17,719413.96,719413.96,524.20,719938.16,719938.16,0.01,719938.16,534.38,534.72,1.87
719938.17,10.15,719948.32,719948.32,523.95,720472.27,720472.27,0.01,720472.28,534.11,534.38,1.87
720472.28,10.18,720482.46,720482.46,525.10,721007.56,721007.56,0.01,721007.56,535.28,534.11,1.87
721007.57,10.26,721017.83,721017.83,524.29,721542.12,721542.12,0.01,721542.12,534.55,535.29,1.87
721542.13,10.25,721552.38,721552.38,524.45,722076.83,722076.83,0.01,722076.84,534.71,534.56,1.87
722076.84,10.17,722087.01,722087.01,524.47,722611.48,722611.48,0.01,722611.48,534.64,534.71,1.87
722611.49,10.19,722621.68,722621.68,524.41,723146.09,723146.09,0.01,723146.10,534.61,534.65,1.87
723146.10,10.18,723156.28,723156.28,524.05,723680.33,723680.33,0.01,723680.33,534.23,534.61,1.87
723680.34,10.21,723690.55,723690.55,524.86,724215.40,724215.40,0.01,724215.41,535.07,534.24,1.87
724215.42,10.20,724225.61,724225.61,524.80,724750.41,724750.41,0.01,724750.41,535.00,535.08,1.87
724750.42,10.17,724760.59,724760.59,524.44,725285.03,725285.03,0.01,725285.04,534.62,535.00,1.87
