start_preprocess,e_preprocess,end_preprocess,start_infer,e_infer,end_infer,start_postprocess,e_postprocess,end_postprocess,execution_time,cycle_time,frame_rate
725285.04,10.26,725295.30,725295.30,524.52,725819.82,725819.82,0.01,725819.82,534.78,534.62,1.87
725819.83,10.18,725830.01,725830.01,524.73,726354.73,726354.73,0.01,726354.74,534.91,534.79,1.87
726354.75,10.18,726364.92,726364.92,524.36,726889.28,726889.28,0.01,726889.29,534.54,534.92,1.87
726889.29,10.24,726899.54,726899.54,524.36,727423.90,727423.90,0.01,727423.91,534.61,534.55,1.87
727423.91,10.22,727434.13,727434.13,524.46,727958.59,727958.59,0.01,727958.60,534.69,534.62,1.87
727958.61,10.22,727968.82,727968.82,524.43,728493.25,728493.25,0.01,728493.26,534.66,534.69,1.87
728493.27,10.25,728503.52,728503.52,524.35,729027.87,729027.87,0.01,729027.87,534.61,534.66,1.87
729027.88,10.18,729038.06,729038.06,524.82,729562.88,729562.88,0.01,729562.89,535.01,534.61,1.87
729562.89,10.19,729573.08,729573.08,524.65,730097.73,730097.73,0.01,730097.74,534.84,535.01,1.87
730097.74,10.23,730107.97,730107.97,524.23,730632.21,730632.21,0.01,730632.22,534.47,534.85,1.87
730632.22,10.18,730642.40,730642.40,524.43,731166.83,731166.83,0.01,731166.83,534.61,534.48,1.87
731166.84,10.15,731176.99,731176.99,524.74,731701.72,731701.72,0.01,731701.73,534.89,534.62,1.87
731701.74,10.16,731711.90,731711.90,524.31,732236.20,732236.20,0.01,732236.21,534.47,534.90,1.87
732236.21,10.19,732246.41,732246.41,524.34,732770.74,732770.74,0.01,732770.75,534.53,534.48,1.87
732770.75,10.16,732780.92,732780.92,524.74,733305.66,733305.66,0.01,733305.67,534.91,534.54,1.87
733305.67,10.19,733315.86,733315.86,524.80,733840.66,733840.66,0.01,733840.67,535.00,534.92,1.87
733840.67,10.14,733850.81,733850.81,524.53,734375.35,734375.35,0.01,734375.35,534.68,535.00,1.87
734375.36,10.16,734385.52,734385.52,524.23,734909.75,734909.75,0.01,734909.75,534.39,534.69,1.87
734909.76,10.21,734919.97,734919.97,524.44,735444.41,735444.41,0.01,735444.41,534.66,534.40,1.87
735444.42,10.21,735454.63,735454.63,524.21,735978.83,735978.83,0.01,735978.84,534.42,534.66,1.87
735978.85,10.17,735989.01,735989.01,524.48,736513.49,736513.49,0.01,736513.50,534.65,534.43,1.87
736513.50,10.18,736523.68,736523.68,524.80,737048.49,737048.49,0.01,737048.49,534.99,534.65,1.87
737048.50,10.22,737058.71,737058.71,524.52,737583.23,737583.23,0.01,737583.24,534.74,535.00,1.87
737583.24,10.15,737593.39,737593.39,524.26,738117.65,738117.65,0.01,738117.66,534.42,534.74,1.87
738117.66,10.16,738127.82,738127.82,524.56,738652.38,738652.38,0.01,738652.39,534.73,534.42,1.87
738652.39,10.22,738662.61,738662.61,524.32,739186.93,739186.93,0.01,739186.94,534.54,534.73,1.87
739186.94,10.18,739197.12,739197.12,524.56,739721.68,739721.68,0.01,739721.69,534.75,534.55,1.87
739721.69,10.29,739731.98,739731.98,524.69,740256.67,740256.67,0.01,740256.68,534.99,534.75,1.87
740256.69,10.21,740266.90,740266.90,524.56,740791.45,740791.45,0.01,740791.46,534.77,534.99,1.87
740791.46,10.18,740801.64,740801.64,524.46,741326.10,741326.10,0.01,741326.10,534.64,534.78,1.87
741326.11,10.19,741336.29,741336.29,524.28,741860.58,741860.58,0.01,741860.59,534.48,534.64,1.87
741860.59,10.15,741870.74,741870.74,524.38,742395.12,742395.12,0.01,742395.13,534.54,534.48,1.87
742395.13,10.19,742405.32,742405.32,524.39,742929.71,742929.71,0.01,742929.72,534.58,534.54,1.87
742929.72,10.22,742939.94,742939.94,524.65,743464.58,743464.58,0.01,743464.59,534.87,534.59,1.87
743464.60,10.23,743474.83,743474.83,524.89,743999.71,743999.71,0.01,743999.72,535.12,534.88,1.87
743999.73,10.15,744009.88,744009.88,524.55,744534.43,744534.43,0.01,744534.43,534.71,535.13,1.87
744534.44,10.16,744544.59,744544.59,524.48,745069.07,745069.07,0.01,745069.08,534.64,534.71,1.87
745069.09,10.18,745079.26,745079.26,524.65,745603.91,745603.91,0.01,745603.92,534.83,534.65,1.87
745603.92,10.19,745614.11,745614.11,524.57,746138.69,746138.69,0.01,746138.69,534.77,534.84,1.87
746138.70,10.19,746148.89,746148.89,523.98,746672.86,746672.86,0.01,746672.87,534.17,534.77,1.87
746672.87,10.15,746683.02,746683.02,524.40,747207.42,747207.42,0.01,747207.43,534.56,534.18,1.87
747207.44,10.27,747217.71,747217.71,524.48,747742.18,747742.18,0.01,747742.19,534.75,534.56,1.87
747742.19,10.21,747752.41,747752.41,524.07,748276.48,748276.48,0.01,748276.48,534.29,534.76,1.87
748276.49,10.14,748286.62,748286.62,524.06,748810.68,748810.68,0.01,748810.69,534.20,534.29,1.87
748810.69,10.22,748820.91,748820.91,524.54,749345.45,749345.45,0.01,749345.46,534.76,534.20,1.87
749345.46,10.16,749355.63,749355.63,525.30,749880.93,749880.93,0.01,749880.93,535.47,534.77,1.87
749880.94,10.24,749891.18,749891.18,524.99,750416.17,750416.17,0.01,750416.18,535.24,535.48,1.87
750416.19,10.13,750426.32,750426.32,524.43,750950.74,750950.74,0.01,750950.75,534.56,535.24,1.87
750950.75,10.21,750960.97,750960.97,524.40,751485.36,751485.36,0.01,751485.37,534.62,534.57,1.87
751485.38,10.25,751495.62,751495.62,524.49,752020.11,752020.11,0.01,752020.12,534.74,534.62,1.87
752020.12,10.18,752030.31,752030.31,525.00,752555.30,752555.30,0.01,752555.31,535.19,534.75,1.87
752555.32,10.24,752565.56,752565.56,524.27,753089.83,753089.83,0.01,753089.84,534.52,535.19,1.87
753089.84,10.25,753100.09,753100.09,524.10,753624.19,753624.19,0.01,753624.19,534.35,534.53,1.87
753624.20,10.20,753634.40,753634.40,524.42,754158.82,754158.82,0.01,754158.83,534.63,534.36,1.87
754158.83,10.23,754169.06,754169.06,525.15,754694.21,754694.21,0.01,754694.21,535.38,534.63,1.87
754694.22,10.24,754704.46,754704.46,523.89,755228.34,755228.35,0.01,755228.35,534.13,535.39,1.87
755228.36,10.17,755238.53,755238.53,524.30,755762.83,755762.83,0.01,755762.84,534.48,534.14,1.87
755762.84,10.24,755773.08,755773.08,524.42,756297.50,756297.50,0.01,756297.50,534.66,534.48,1.87
756297.51,10.20,756307.71,756307.71,524.69,756832.41,756832.41,0.01,756832.41,534.90,534.67,1.87
756832.42,10.16,756842.58,756842.58,524.46,757367.04,757367.04,0.01,757367.04,534.63,534.91,1.87
757367.05,10.23,757377.28,757377.28,524.97,757902.25,757902.25,0.01,757902.26,535.21,534.63,1.87
757902.26,10.25,757912.52,757912.52,524.56,758437.07,758437.07,0.01,758437.08,534.82,535.21,1.87
758437.08,10.18,758447.27,758447.27,524.72,758971.99,758971.99,0.01,758971.99,534.91,534.82,1.87
758972.00,10.19,758982.18,758982.18,524.59,759506.77,759506.77,0.01,759506.78,534.78,534.91,1.87
759506.78,10.23,759517.01,759517.01,524.66,760041.67,760041.67,0.01,760041.68,534.89,534.79,1.87
760041.68,10.19,760051.87,760051.87,524.45,760576.31,760576.31,0.01,760576.32,534.64,534.90,1.87
760576.33,10.15,760586.47,760586.47,524.47,761110.95,761110.95,0.01,761110.95,534.63,534.64,1.87
761110.96,10.19,761121.14,761121.14,524.57,761645.71,761645.71,0.01,761645.72,534.76,534.63,1.87
761645.72,10.16,761655.88,761655.88,524.31,762180.19,762180.19,0.01,762180.20,534.47,534.77,1.87
762180.20,10.24,762190.44,762190.44,524.48,762714.92,762714.92,0.01,762714.92,534.72,534.48,1.87
762714.93,10.14,762725.07,762725.07,524.48,763249.56,763249.56,0.01,763249.56,534.63,534.73,1.87
763249.57,10.17,763259.74,763259.74,524.32,763784.06,763784.06,0.01,763784.06,534.50,534.64,1.87
763784.07,10.14,763794.21,763794.21,524.13,764318.34,764318.34,0.01,764318.35,534.28,534.50,1.87
764318.35,10.26,764328.61,764328.61,524.39,764852.99,764852.99,0.01,764853.00,534.65,534.28,1.87
764853.01,10.25,764863.26,764863.26,524.46,765387.72,765387.72,0.01,765387.73,534.72,534.65,1.87
765387.73,10.17,765397.90,765397.90,524.20,765922.10,765922.10,0.01,765922.11,534.38,534.73,1.87
765922.11,10.19,765932.30,765932.30,524.22,766456.53,766456.53,0.01,766456.53,534.42,534.38,1.87
766456.54,10.15,766466.69,766466.69,524.76,766991.45,766991.45,0.01,766991.46,534.92,534.42,1.87
766991.46,10.18,767001.64,767001.64,524.56,767526.19,767526.19,0.01,767526.20,534.74,534.92,1.87
767526.21,10.27,767536.47,767536.47,524.10,768060.57,768060.57,0.01,768060.58,534.37,534.75,1.87
768060.58,10.18,768070.76,768070.76,524.29,768595.05,768595.05,0.01,768595.05,534.47,534.38,1.87
768595.06,10.19,768605.25,768605.25,524.25,769129.50,769129.50,0.01,769129.50,534.44,534.48,1.87
769129.51,10.15,769139.66,769139.66,524.50,769664.16,769664.16,0.01,769664.16,534.66,534.45,1.87
769664.17,10.17,769674.34,769674.34,524.47,770198.81,770198.81,0.01,770198.82,534.65,534.66,1.87
770198.82,10.22,770209.04,770209.04,521.73,770730.77,770730.77,0.01,770730.77,531.95,534.65,1.87
770730.78,10.00,770740.77,770740.77,506.03,771246.80,771246.80,0.01,771246.81,516.03,531.95,1.88
771246.82,10.20,771257.01,771257.01,524.67,771781.69,771781.69,0.01,771781.69,534.88,516.04,1.94
771781.70,10.20,771791.90,771791.90,525.04,772316.94,772316.94,0.01,772316.95,535.25,534.88,1.87
772316.96,10.22,772327.18,772327.18,524.56,772851.74,772851.74,0.01,772851.74,534.79,535.26,1.87
772851.75,10.21,772861.96,772861.96,524.44,773386.41,773386.41,0.01,773386.41,534.66,534.79,1.87
773386.42,10.24,773396.66,773396.66,524.66,773921.32,773921.32,0.01,773921.32,534.91,534.67,1.87
773921.33,10.16,773931.49,773931.49,524.82,774456.30,774456.30,0.01,774456.31,534.98,534.91,1.87
774456.31,10.18,774466.49,774466.49,524.39,774990.88,774990.88,0.01,774990.88,534.57,534.99,1.87
774990.89,10.16,775001.04,775001.04,524.62,775525.66,775525.66,0.01,775525.67,534.78,534.57,1.87
775525.68,10.22,775535.89,775535.89,524.53,776060.42,776060.42,0.01,776060.43,534.75,534.79,1.87
776060.44,10.14,776070.58,776070.58,524.41,776594.99,776594.99,0.01,776594.99,534.56,534.76,1.87
776595.00,10.17,776605.17,776605.17,524.75,777129.92,777129.92,0.01,777129.92,534.93,534.56,1.87
777129.93,10.25,777140.18,777140.18,524.43,777664.61,777664.61,0.01,777664.62,534.69,534.93,1.87
777664.62,10.12,777674.74,777674.74,524.38,778199.12,778199.12,0.01,778199.13,534.51,534.69,1.87
778199.13,10.15,778209.29,778209.29,524.47,778733.75,778733.75,0.01,778733.76,534.63,534.51,1.87
778733.77,10.17,778743.94,778743.94,524.35,779268.28,779268.28,0.01,779268.29,534.52,534.63,1.87
779268.30,10.16,779278.45,779278.45,524.33,779802.79,779802.79,0.01,779802.79,534.50,534.53,1.87
779802.80,10.18,779812.98,779812.98,524.62,780337.59,780337.59,0.01,780337.60,534.80,534.50,1.87
780337.60,10.17,780347.77,780347.77,524.94,780872.71,780872.71,0.01,780872.71,535.11,534.80,1.87
780872.72,10.18,780882.89,780882.89,524.54,781407.43,781407.43,0.01,781407.44,534.72,535.12,1.87
781407.45,10.19,781417.63,781417.63,524.53,781942.16,781942.16,0.01,781942.17,534.73,534.73,1.87
781942.18,10.27,781952.45,781952.45,524.21,782476.66,782476.66,0.01,782476.66,534.49,534.73,1.87
782476.67,10.16,782486.83,782486.83,524.79,783011.62,783011.62,0.01,783011.63,534.96,534.49,1.87
783011.63,10.20,783021.83,783021.83,524.23,783546.07,783546.07,0.01,783546.08,534.45,534.96,1.87
783546.08,10.19,783556.27,783556.27,524.24,784080.50,784080.50,0.01,784080.51,534.43,534.45,1.87
784080.52,10.19,784090.71,784090.71,524.26,784614.97,784614.97,0.01,784614.97,534.46,534.44,1.87
784614.98,10.21,784625.19,784625.19,524.30,785149.50,785149.50,0.01,785149.50,534.52,534.46,1.87
785149.51,10.23,785159.74,785159.74,524.51,785684.25,785684.25,0.01,785684.25,534.75,534.53,1.87
785684.26,10.19,785694.45,785694.45,524.51,786218.96,786218.96,0.01,786218.97,534.71,534.75,1.87
786218.97,10.26,786229.23,786229.23,524.46,786753.69,786753.69,0.01,786753.69,534.72,534.72,1.87
786753.70,10.18,786763.88,786763.88,524.24,787288.13,787288.13,0.01,787288.13,534.43,534.73,1.87
787288.14,10.16,787298.30,787298.30,524.39,787822.68,787822.68,0.01,787822.69,534.55,534.44,1.87
787822.69,10.19,787832.88,787832.88,524.14,788357.02,788357.02,0.01,788357.03,534.34,534.56,1.87
788357.04,10.23,788367.26,788367.26,524.55,788891.81,788891.81,0.01,788891.82,534.78,534.34,1.87
788891.83,10.22,788902.04,788902.04,524.45,789426.49,789426.49,0.01,789426.50,534.67,534.79,1.87
789426.51,10.29,789436.79,789436.79,524.32,789961.11,789961.11,0.01,789961.12,534.62,534.68,1.87
789961.13,10.20,789971.32,789971.32,524.12,790495.44,790495.44,0.01,790495.45,534.32,534.62,1.87
790495.45,10.25,790505.71,790505.71,523.68,791029.38,791029.38,0.01,791029.39,533.94,534.33,1.87
791029.40,10.23,791039.62,791039.62,524.70,791564.32,791564.32,0.01,791564.33,534.93,533.94,1.87
791564.33,10.15,791574.48,791574.48,524.12,792098.60,792098.60,0.01,792098.61,534.28,534.94,1.87
792098.61,10.18,792108.80,792108.80,524.49,792633.29,792633.29,0.01,792633.30,534.68,534.28,1.87
792633.30,10.26,792643.56,792643.56,524.58,793168.14,793168.14,0.01,793168.15,534.84,534.69,1.87
793168.15,10.24,793178.40,793178.40,524.28,793702.68,793702.68,0.01,793702.68,534.53,534.85,1.87
793702.69,10.20,793712.89,793712.89,524.47,794237.36,794237.36,0.01,794237.36,534.68,534.54,1.87
794237.37,10.20,794247.57,794247.57,524.38,794771.95,794771.95,0.01,794771.96,534.58,534.68,1.87
794771.96,10.27,794782.23,794782.23,524.22,795306.45,795306.45,0.01,795306.46,534.50,534.59,1.87
795306.47,10.17,795316.64,795316.64,524.86,795841.50,795841.50,0.01,795841.50,535.04,534.50,1.87
795841.51,10.15,795851.66,795851.66,524.01,796375.67,796375.67,0.01,796375.68,534.17,535.04,1.87
796375.69,10.20,796385.88,796385.88,524.79,796910.67,796910.67,0.01,796910.68,534.99,534.18,1.87
796910.68,10.23,796920.91,796920.91,524.63,797445.55,797445.55,0.01,797445.55,534.87,535.00,1.87
797445.56,10.25,797455.80,797455.80,525.10,797980.91,797980.91,0.01,797980.91,535.36,534.88,1.87
797980.92,10.15,797991.07,797991.07,524.50,798515.57,798515.57,0.01,798515.57,534.66,535.36,1.87
798515.58,10.19,798525.77,798525.77,524.92,799050.68,799050.68,0.01,799050.69,535.11,534.66,1.87
799050.70,10.18,799060.88,799060.88,524.72,799585.60,799585.60,0.01,799585.61,534.91,535.12,1.87
799585.61,10.20,799595.82,799595.82,524.39,800120.21,800120.21,0.01,800120.22,534.60,534.92,1.87
800120.22,10.13,800130.35,800130.35,524.38,800654.73,800654.73,0.01,800654.74,534.52,534.61,1.87
800654.75,10.24,800664.98,800664.98,524.77,801189.75,801189.75,0.01,801189.76,535.01,534.53,1.87
801189.76,10.19,801199.96,801199.96,524.52,801724.48,801724.48,0.01,801724.48,534.72,535.02,1.87
801724.49,10.22,801734.70,801734.70,524.25,802258.96,802258.96,0.01,802258.96,534.48,534.72,1.87
802258.97,10.27,802269.23,802269.23,524.31,802793.55,802793.55,0.01,802793.55,534.59,534.48,1.87
802793.56,10.22,802803.78,802803.78,524.37,803328.15,803328.15,0.01,803328.16,534.60,534.59,1.87
803328.16,10.17,803338.33,803338.33,523.60,803861.93,803861.93,0.01,803861.94,533.77,534.61,1.87
803861.94,10.21,803872.15,803872.15,524.33,804396.48,804396.48,0.01,804396.49,534.55,533.78,1.87
804396.49,10.16,804406.66,804406.66,524.45,804931.11,804931.11,0.01,804931.11,534.62,534.55,1.87
804931.12,10.17,804941.29,804941.29,524.52,805465.81,805465.81,0.01,805465.81,534.69,534.63,1.87
805465.82,10.18,805475.99,805475.99,524.57,806000.57,806000.57,0.01,806000.57,534.75,534.70,1.87
806000.58,10.22,806010.80,806010.80,524.41,806535.20,806535.20,0.01,806535.21,534.63,534.76,1.87
806535.21,10.17,806545.39,806545.39,524.49,807069.88,807069.88,0.01,807069.88,534.67,534.64,1.87
807069.89,10.20,807080.09,807080.09,524.51,807604.60,807604.60,0.01,807604.61,534.72,534.68,1.87
807604.61,10.18,807614.79,807614.79,524.33,808139.13,808139.13,0.01,808139.13,534.52,534.72,1.87
808139.14,10.21,808149.35,808149.35,524.12,808673.46,808673.46,0.01,808673.47,534.33,534.53,1.87
808673.47,10.18,808683.65,808683.65,524.51,809208.16,809208.16,0.01,809208.17,534.69,534.33,1.87
809208.17,10.22,809218.39,809218.39,524.37,809742.76,809742.76,0.01,809742.76,534.59,534.70,1.87
809742.77,10.25,809753.02,809753.02,524.81,810277.84,810277.84,0.01,810277.84,535.07,534.60,1.87
810277.85,10.15,810288.00,810288.00,524.27,810812.26,810812.26,0.01,810812.27,534.42,535.08,1.87
810812.27,10.13,810822.41,810822.41,525.50,811347.91,811347.91,0.01,811347.92,535.64,534.43,1.87
811347.92,10.26,811358.18,811358.18,524.20,811882.38,811882.38,0.01,811882.39,534.47,535.65,1.87
811882.39,10.20,811892.59,811892.59,524.44,812417.03,812417.03,0.01,812417.04,534.64,534.47,1.87
812417.04,10.23,812427.27,812427.27,524.41,812951.68,812951.68,0.01,812951.69,534.65,534.65,1.87
812951.70,10.17,812961.86,812961.86,524.23,813486.10,813486.10,0.01,813486.11,534.41,534.65,1.87
813486.11,10.19,813496.30,813496.30,524.20,814020.50,814020.50,0.01,814020.51,534.40,534.42,1.87
814020.52,10.20,814030.71,814030.71,524.66,814555.37,814555.37,0.01,814555.38,534.86,534.40,1.87
814555.38,10.18,814565.56,814565.56,524.11,815089.67,815089.67,0.01,815089.67,534.29,534.87,1.87
815089.68,10.21,815099.89,815099.89,524.40,815624.28,815624.28,0.01,815624.29,534.61,534.30,1.87
815624.30,10.24,815634.54,815634.54,524.45,816159.00,816159.00,0.01,816159.00,534.71,534.62,1.87
816159.01,10.21,816169.21,816169.21,524.41,816693.63,816693.63,0.01,816693.63,534.62,534.71,1.87
816693.64,10.17,816703.81,816703.81,524.63,817228.44,817228.44,0.01,817228.45,534.81,534.63,1.87
817228.45,10.17,817238.63,817238.63,524.24,817762.86,817762.86,0.01,817762.87,534.42,534.81,1.87
817762.88,10.22,817773.09,817773.09,524.69,818297.78,818297.78,0.01,818297.79,534.91,534.42,1.87
818297.79,10.17,818307.97,818307.97,524.67,818832.64,818832.64,0.01,818832.65,534.85,534.92,1.87
818832.65,10.22,818842.87,818842.87,524.44,819367.31,819367.31,0.01,819367.31,534.66,534.86,1.87
819367.32,10.24,819377.55,819377.55,524.81,819902.36,819902.36,0.01,819902.37,535.05,534.67,1.87
819902.37,10.28,819912.65,819912.65,524.53,820437.18,820437.18,0.01,820437.19,534.82,535.05,1.87
820437.20,10.23,820447.42,820447.42,524.29,820971.71,820971.71,0.01,820971.72,534.52,534.82,1.87
820971.72,10.20,820981.92,820981.92,524.00,821505.92,821505.92,0.01,821505.92,534.20,534.52,1.87
821505.93,10.23,821516.16,821516.16,524.54,822040.70,822040.70,0.01,822040.70,534.77,534.21,1.87
822040.71,10.22,822050.92,822050.92,524.24,822575.17,822575.17,0.01,822575.17,534.47,534.78,1.87
822575.18,10.15,822585.33,822585.33,524.37,823109.70,823109.71,0.01,823109.71,534.53,534.47,1.87
823109.72,10.24,823119.96,823119.96,524.56,823644.52,823644.52,0.01,823644.52,534.81,534.54,1.87
823644.53,10.20,823654.73,823654.73,524.65,824179.38,824179.38,0.01,824179.38,534.86,534.81,1.87
824179.39,10.19,824189.58,824189.58,524.36,824713.94,824713.94,0.01,824713.95,534.56,534.86,1.87
824713.95,10.19,824724.15,824724.15,524.18,825248.32,825248.32,0.01,825248.33,534.38,534.56,1.87
825248.34,10.18,825258.52,825258.52,524.77,825783.29,825783.29,0.01,825783.30,534.96,534.38,1.87
825783.30,10.20,825793.51,825793.51,524.22,826317.72,826317.72,0.01,826317.73,534.43,534.97,1.87
826317.74,10.20,826327.94,826327.94,524.61,826852.55,826852.55,0.01,826852.55,534.82,534.43,1.87
826852.56,10.13,826862.69,826862.69,524.79,827387.48,827387.48,0.01,827387.49,534.93,534.82,1.87
827387.49,10.19,827397.68,827397.68,524.22,827921.90,827921.90,0.01,827921.90,534.41,534.94,1.87
827921.91,10.25,827932.16,827932.16,524.48,828456.64,828456.64,0.01,828456.65,534.74,534.42,1.87
828456.65,10.17,828466.82,828466.82,524.20,828991.02,828991.02,0.01,828991.02,534.37,534.75,1.87
828991.03,10.24,829001.27,829001.27,524.33,829525.60,829525.60,0.01,829525.60,534.57,534.38,1.87
829525.61,10.25,829535.85,829535.85,524.87,830060.72,830060.72,0.01,830060.73,535.12,534.58,1.87
830060.74,10.18,830070.92,830070.92,524.67,830595.59,830595.59,0.01,830595.60,534.86,535.13,1.87
830595.60,10.15,830605.75,830605.75,505.73,831111.48,831111.48,0.01,831111.49,515.89,534.87,1.87
831111.49,9.89,831121.38,831121.38,517.51,831638.90,831638.90,0.01,831638.90,527.41,515.89,1.94
831638.91,10.18,831649.09,831649.09,524.56,832173.65,832173.65,0.01,832173.66,534.75,527.42,1.90
832173.67,10.19,832183.85,832183.85,524.49,832708.34,832708.34,0.01,832708.34,534.68,534.76,1.87
832708.35,10.13,832718.48,832718.48,524.39,833242.87,833242.87,0.01,833242.88,534.53,534.68,1.87
833242.88,10.27,833253.15,833253.15,524.68,833777.83,833777.83,0.01,833777.84,534.95,534.53,1.87
833777.84,10.20,833788.04,833788.04,524.42,834312.46,834312.46,0.01,834312.47,534.63,534.96,1.87
834312.47,10.16,834322.63,834322.63,524.47,834847.11,834847.11,0.01,834847.12,534.64,534.63,1.87
834847.12,10.19,834857.31,834857.31,524.77,835382.08,835382.08,0.01,835382.09,534.97,534.65,1.87
835382.09,10.24,835392.33,835392.33,524.17,835916.51,835916.51,0.01,835916.51,534.42,534.97,1.87
835916.52,10.22,835926.74,835926.74,524.30,836451.03,836451.03,0.01,836451.04,534.52,534.43,1.87
836451.05,10.24,836461.29,836461.29,524.77,836986.06,836986.06,0.01,836986.07,535.02,534.53,1.87
836986.07,10.21,836996.28,836996.28,524.69,837520.97,837520.97,0.01,837520.97,534.90,535.03,1.87
837520.98,10.25,837531.23,837531.23,524.58,838055.81,838055.81,0.01,838055.81,534.83,534.91,1.87
838055.82,10.14,838065.96,838065.96,524.34,838590.30,838590.30,0.01,838590.31,534.49,534.84,1.87
838590.32,10.20,838600.52,838600.52,524.90,839125.41,839125.41,0.01,839125.42,535.10,534.50,1.87
839125.43,10.22,839135.64,839135.64,525.09,839660.74,839660.74,0.01,839660.74,535.32,535.11,1.87
839660.75,10.15,839670.90,839670.90,524.27,840195.17,840195.17,0.01,840195.17,534.43,535.32,1.87
840195.18,10.20,840205.38,840205.38,524.56,840729.94,840729.94,0.01,840729.95,534.77,534.43,1.87
840729.95,10.23,840740.19,840740.19,525.66,841265.85,841265.85,0.01,841265.85,535.90,534.77,1.87
841265.86,10.19,841276.05,841276.05,524.35,841800.40,841800.40,0.01,841800.41,534.55,535.90,1.87
841800.41,10.24,841810.65,841810.65,524.63,842335.28,842335.28,0.01,842335.28,534.87,534.55,1.87
842335.29,10.16,842345.45,842345.45,524.09,842869.55,842869.55,0.01,842869.55,534.26,534.88,1.87
842869.56,10.20,842879.75,842879.75,524.46,843404.21,843404.21,0.01,843404.22,534.66,534.27,1.87
843404.23,10.23,843414.46,843414.46,524.16,843938.62,843938.62,0.01,843938.63,534.40,534.67,1.87
843938.63,10.24,843948.87,843948.87,524.36,844473.23,844473.23,0.01,844473.23,534.60,534.41,1.87
844473.24,10.16,844483.40,844483.40,524.21,845007.61,845007.61,0.01,845007.62,534.38,534.61,1.87
845007.63,10.16,845017.79,845017.79,524.28,845542.07,845542.07,0.01,845542.08,534.45,534.39,1.87
845542.08,10.24,845552.32,845552.32,524.41,846076.73,846076.73,0.01,846076.73,534.65,534.46,1.87
846076.74,10.15,846086.89,846086.89,524.20,846611.09,846611.09,0.01,846611.10,534.36,534.66,1.87
846611.10,10.18,846621.29,846621.29,524.46,847145.75,847145.75,0.01,847145.76,534.66,534.36,1.87
847145.76,10.22,847155.99,847155.99,524.39,847680.38,847680.38,0.01,847680.38,534.62,534.66,1.87
847680.39,10.21,847690.60,847690.60,524.39,848214.98,848214.98,0.01,848214.99,534.60,534.63,1.87
848215.00,10.18,848225.18,848225.18,524.37,848749.55,848749.55,0.01,848749.55,534.56,534.61,1.87
848749.56,10.19,848759.75,848759.75,524.61,849284.36,849284.36,0.01,849284.37,534.81,534.56,1.87
849284.37,10.22,849294.59,849294.60,524.69,849819.29,849819.29,0.01,849819.29,534.92,534.81,1.87
849819.30,10.18,849829.48,849829.48,524.18,850353.66,850353.66,0.01,850353.66,534.36,534.93,1.87
850353.67,10.16,850363.83,850363.83,524.77,850888.60,850888.60,0.01,850888.61,534.94,534.37,1.87
850888.61,10.18,850898.79,850898.79,524.51,851423.30,851423.30,0.01,851423.31,534.69,534.94,1.87
851423.31,10.16,851433.47,851433.47,524.83,851958.30,851958.30,0.01,851958.30,534.99,534.70,1.87
851958.31,10.17,851968.48,851968.48,524.56,852493.05,852493.05,0.01,852493.05,534.75,535.00,1.87
852493.06,10.24,852503.30,852503.30,524.43,853027.73,853027.73,0.01,853027.74,534.68,534.75,1.87
853027.74,10.19,853037.93,853037.93,524.30,853562.23,853562.23,0.01,853562.24,534.50,534.68,1.87
853562.25,10.25,853572.50,853572.50,524.11,854096.61,854096.61,0.01,854096.62,534.37,534.50,1.87
854096.62,10.15,854106.78,854106.78,524.70,854631.48,854631.48,0.01,854631.48,534.86,534.38,1.87
854631.49,10.27,854641.76,854641.76,524.25,855166.01,855166.01,0.01,855166.01,534.52,534.87,1.87
